PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4
156,2025-09-21,13:37:20.02,2,3,"Franks, Logan",10136324,Left,STJ_HAW,"Applegate, Carson",1000069466,Right,STJ_HAW,Undefined,6,Bottom,0,0,2,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,1,0,,87.16761,0.259897,2.008973,1863.628849,165.592726,11:30,5.86369,-0.48579,5.72181,-15.71402,21.85391,-5.26555,4.79642,0.94744,78.32311,-2.788852,1.068027,0.441144,,,,,,,,,,,,3.31028,11.38906,0.32119,50,5.876,-4.20267,-126.3127,0.16558,5.26639,29.39631,-14.055,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,a044ff80-9711-11f0-bee7-7ff1e5e786b6,85.44255,,,8.84449,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,17:37:20.02,2025-09-21T13:37:20.0280000-04:00,2025-09-21T17:37:20.0280000Z,,v3,471426,471426,,"Primrose, Blake",827699,Right,STJ_HAW,f186ba9b-d99a-40af-b1bb-f31382f78bf3,54.77285,-127.41863,14.69816,5.85983,0.69434,-7.0275,0.48303,-4.40079,2.6332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.55296,1.9055,0.671027,1.234473,-2.03635,4.62073,-1.00998,0.07111,6.01603,-1.19195,127.27971,2.5286,1.29564,0.22268,116.02228,-10.72901,6.00661,9.70604,-10.14107,-1.22664,-0.21694,1.85729,High,High,High,,,High,Medium,Medium,161.328969,-10.113213,1834.673112,0.984463,11:30,0.209608,0.31436,-0.925874,28.758501,13.183996,-57.148679,-0.146674,176.253395,-0.987071,-3.706028,0.987071,-0.064637,0.146674,8.452022,-8.434218,0.064637,-0.064637,-176.253395,8.434218,0.146674,3.706028,-8.452022,-0.146674,0.064637,0.987071,-0.987071
157,2025-09-21,13:37:51.01,2,4,"Franks, Logan",10136324,Left,STJ_HAW,"Applegate, Carson",1000069466,Right,STJ_HAW,Undefined,6,Bottom,1,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.98694,0.283328,0.953052,1924.00547,269.926912,3:00,5.62635,-0.53103,5.54573,-46.67121,1.71591,14.10265,2.00189,1.53492,69.96353,-8.280641,3.470294,0.500652,,,,,,,,,,,,-6.82622,1.26724,0.4389,50,5.62017,-2.39688,-111.65728,-0.95323,-8.48528,22.99053,-30.59881,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,b2ce0610-9711-11f0-bee7-7ff1e5e786b6,75.28666,,,7.02341,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,17:37:51.01,2025-09-21T13:37:51.0168064-04:00,2025-09-21T17:37:51.0168064Z,,v3,471426,471426,,"Primrose, Blake",827699,Right,STJ_HAW,34c229e9-1d16-448a-afc5-44409ae81b25,54.95234,-112.67237,11.49526,5.63243,0.39778,-15.29941,0.53645,-2.02224,-4.24264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,225.989654,-81.440598,286.358779,0.148835,1:30,0.989904,-0.111933,-0.086955,-82.362879,-42.451485,19.072194,0.608271,130.339163,-0.51379,37.228947,0.51379,-0.605001,-0.608271,49.813116,37.464564,0.605001,0.605001,-130.339163,-37.464564,0.608271,-37.228947,-49.813116,-0.608271,-0.605001,0.51379,-0.51379
158,2025-09-21,13:38:10.98,2,5,"Franks, Logan",10136324,Left,STJ_HAW,"Applegate, Carson",1000069466,Right,STJ_HAW,Undefined,6,Bottom,1,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.92372,-0.992787,1.415256,1873.706831,262.726924,2:45,5.61713,-0.40581,5.61249,-45.67798,2.14138,4.85504,0.88364,1.31999,70.83484,-9.332496,2.283708,0.497706,,,,,,,,,,,,-2.09665,1.70406,0.28154,50,5.50234,-2.93397,-111.70011,-3.37378,-2.63788,20.90404,-30.03008,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,beb18ab0-9711-11f0-bee7-7ff1e5e786b6,75.73228,,,6.08887,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,17:38:10.98,2025-09-21T13:38:10.9821952-04:00,2025-09-21T17:38:10.9821952Z,,v3,471426,471426,,"Primrose, Blake",827699,Right,STJ_HAW,753cec9d-977e-49f4-a21c-a52571828350,54.88869,-112.61129,10.45202,5.62087,-2.06482,-15.01504,0.40692,-2.81899,-1.31894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,180.745612,-81.33942,282.144055,0.150581,12:00,0.991901,0.01517,-0.126108,-87.77959,-33.252874,39.583859,0.505748,137.934492,-0.640437,35.308519,0.640437,-0.577979,-0.505748,38.297898,30.381033,0.577979,0.577979,-137.934492,-30.381033,0.505748,-35.308519,-38.297898,-0.505748,-0.577979,0.640437,-0.640437
159,2025-09-21,13:38:32.27,2,6,"Franks, Logan",10136324,Left,STJ_HAW,"Applegate, Carson",1000069466,Right,STJ_HAW,Undefined,6,Bottom,1,3,2,FourSeamFastBall,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,86.19498,-1.078573,1.9689,1835.754494,183.910565,12:15,5.76604,-0.51448,5.63543,-15.63198,22.64052,1.45839,3.4564,1.44467,78.15581,-4.08627,2.229051,0.445261,,,,,,,,,,,,-0.14689,12.17335,0.34608,50,5.66461,-4.35843,-124.97275,-2.77023,-0.23057,26.96186,-13.06728,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,cb504900-9711-11f0-bee7-7ff1e5e786b6,84.65242,,,8.03917,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,17:38:32.27,2025-09-21T13:38:32.2796032-04:00,2025-09-21T17:38:32.2796032Z,,v3,471426,471426,,"Primrose, Blake",827699,Right,STJ_HAW,e98f6ad2-e5c8-4def-bcfd-086179fed4af,54.86058,-126.01702,13.48093,5.7621,-2.26412,-6.53364,0.51471,-4.3495,-0.11529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,160.451277,-7.484859,1820.112615,0.991479,11:15,0.156024,0.33415,-0.929516,35.760786,-0.192236,-46.57621,0.26481,171.725241,-0.954261,7.977394,0.954261,-0.138782,-0.26481,15.509488,15.355682,0.138782,0.138782,-171.725241,-15.355682,0.26481,-7.977394,-15.509488,-0.26481,-0.138782,0.954261,-0.954261
160,2025-09-21,13:39:04.46,3,1,"Franks, Logan",10136324,Left,STJ_HAW,"Janesko, Jason",806127,Right,STJ_HAW,Undefined,6,Bottom,1,0,0,FourSeamFastBall,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.55779,-1.640037,1.383803,1904.281701,167.264964,11:30,5.78291,-1.32315,5.68126,-15.49166,21.70659,-4.60398,2.96231,-0.41664,79.02272,-4.628893,0.56106,0.438968,,,,,,,,,,,,2.75402,11.88816,1.20945,50,5.63523,-2.86348,-126.89109,-4.04465,4.43498,28.94709,-13.02976,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,de7e6930-9711-11f0-bee7-7ff1e5e786b6,85.86605,,,8.53507,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,17:39:04.46,2025-09-21T13:39:04.4645376-04:00,2025-09-21T17:39:04.4645376Z,,v3,471426,471426,,"Primrose, Blake",827699,Right,STJ_HAW,6e0f63c5-56fd-44fe-877d-61ed9a5ed72a,54.81336,-127.98443,14.47354,5.7787,-3.55251,-6.51488,1.32076,-3.03099,2.21749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,164.000747,-15.373319,1836.144527,0.964219,11:30,0.279701,0.273241,-0.920384,28.347234,-3.817795,-44.928076,0.091661,176.822848,-0.99426,3.163763,0.99426,-0.05519,-0.091661,5.267227,5.259176,0.05519,0.05519,-176.822848,-5.259176,0.091661,-3.163763,-5.267227,-0.091661,-0.05519,0.99426,-0.99426
161,2025-09-21,13:39:19.50,3,2,"Franks, Logan",10136324,Left,STJ_HAW,"Janesko, Jason",806127,Right,STJ_HAW,Undefined,6,Bottom,1,0,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.14443,-0.50139,1.025745,1777.602344,165.271102,11:30,5.75208,-1.33916,5.68079,-15.04977,22.00722,-5.40803,4.03047,-0.83356,78.65371,-3.440513,0.05925,0.438134,,,,,,,,,,,,3.05819,11.67536,1.25603,50,5.70063,-2.04039,-127.63661,-1.49201,4.93062,31.82041,-13.35031,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,e771d2c0-9711-11f0-bee7-7ff1e5e786b6,86.02956,,,9.49072,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,17:39:19.50,2025-09-21T13:39:19.5008000-04:00,2025-09-21T17:39:19.5008000Z,,v3,471426,471426,,"Primrose, Blake",827699,Right,STJ_HAW,b8fea1ce-d3f3-4033-b377-fbcf12bd8b0b,54.81088,-128.8304,15.9102,5.74721,-0.99115,-6.67515,1.33605,-2.22537,2.46531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,160.689584,-9.333402,1754.069267,0.986761,11:15,0.175963,0.327715,-0.928246,28.70518,-1.202629,-47.14365,0.136541,171.869879,-0.980678,8.05347,0.980678,-0.140097,-0.136541,7.926382,7.847715,0.140097,0.140097,-171.869879,-7.847715,0.136541,-8.05347,-7.926382,-0.136541,-0.140097,0.980678,-0.980678
162,2025-09-21,13:39:43.59,3,3,"Franks, Logan",10136324,Left,STJ_HAW,"Janesko, Jason",806127,Right,STJ_HAW,Undefined,6,Bottom,1,1,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.51544,-0.364219,-0.128695,1962.415516,163.436215,11:30,5.79318,-1.27267,5.54939,-13.31083,24.3519,-6.82004,4.34359,-1.96126,78.29538,-2.985095,-1.344602,0.4417,,,,,,,,,,,,3.35268,12.74111,1.28821,50,5.75318,0.59502,-126.75908,-1.10833,5.34749,30.67124,-11.85218,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,f5cf5810-9711-11f0-bee7-7ff1e5e786b6,85.33495,,,9.22006,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,17:39:43.59,2025-09-21T13:39:43.5933696-04:00,2025-09-21T17:39:43.5933696Z,,v3,471426,471426,,"Primrose, Blake",827699,Right,STJ_HAW,a494165c-6c5d-409d-9668-c643db0cbcbf,54.94273,-127.94945,15.33562,5.78727,-0.64833,-5.92609,1.26915,0.38748,2.67375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,160.381557,-10.943365,1926.729605,0.981815,11:15,0.185661,0.330849,-0.92524,28.626734,3.149104,-41.690236,0.119691,178.208548,-0.992326,1.778569,0.992326,-0.031037,-0.119691,6.877576,6.874246,0.031037,0.031037,-178.208548,-6.874246,0.119691,-1.778569,-6.877576,-0.119691,-0.031037,0.992326,-0.992326
163,2025-09-21,13:40:20.20,3,4,"Franks, Logan",10136324,Left,STJ_HAW,"Janesko, Jason",806127,Right,STJ_HAW,Undefined,6,Bottom,1,2,1,FourSeamFastBall,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.3073,1.111748,-0.217632,1781.427732,162.023771,11:30,5.70602,-1.02471,5.59284,-15.51115,23.05249,-7.02544,5.4516,-1.81337,77.36676,-1.907526,-1.470984,0.446952,,,,,,,,,,,,3.42264,11.61158,1.04776,50,5.79145,0.79042,-125.02364,2.04319,5.32797,29.08392,-14.09838,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,0bad07e0-9712-11f0-bee7-7ff1e5e786b6,84.33226,,,8.94054,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,17:40:20.20,2025-09-21T13:40:20.2062848-04:00,2025-09-21T17:40:20.2062848Z,,v3,471426,471426,,"Primrose, Blake",827699,Right,STJ_HAW,e08abd4b-d349-43fc-b041-3b11cebf95c6,54.89889,-126.15811,14.54196,5.70103,2.59312,-7.04919,1.02098,0.5826,2.66398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,161.935843,-6.049095,1771.508676,0.994432,11:30,0.107752,0.306253,-0.945832,31.275238,-1.688073,-43.621028,0.235774,170.468387,-0.958392,9.260498,0.958392,-0.160923,-0.235774,13.820872,13.637239,0.160923,0.160923,-170.468387,-13.637239,0.235774,-9.260498,-13.820872,-0.235774,-0.160923,0.958392,-0.958392
164,2025-09-21,13:40:53.12,3,5,"Franks, Logan",10136324,Left,STJ_HAW,"Janesko, Jason",806127,Right,STJ_HAW,Undefined,6,Bottom,1,3,1,FourSeamFastBall,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,86.20395,-0.517027,1.195376,1984.929217,167.028353,11:30,5.77362,-1.02403,5.52155,-11.85197,27.19269,-5.9104,4.30245,-0.39879,76.75315,-2.897053,0.142455,0.44973,,,,,,,,,,,,3.3589,14.2315,0.92391,50,5.72117,-2.33743,-124.76444,-1.34581,5.16659,30.74952,-10.28334,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,1f420030-9712-11f0-bee7-7ff1e5e786b6,83.81119,,,9.45079,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,17:40:53.12,2025-09-21T13:40:53.1273216-04:00,2025-09-21T17:40:53.1273216Z,,v3,471426,471426,,"Primrose, Blake",827699,Right,STJ_HAW,43f6c87e-6f15-40f1-82d9-e46f5c1ebdac,54.97005,-125.98341,15.37476,5.76644,-0.93816,-5.14167,1.02063,-2.54224,2.5833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,158.298127,-0.241719,1984.911553,0.999991,11:15,0.020265,0.369797,-0.928892,20.57535,7.227445,-33.131943,0.032072,176.105684,-0.997178,3.89231,0.997178,-0.067881,-0.032072,1.84214,1.837889,0.067881,0.067881,-176.105684,-1.837889,0.032072,-3.89231,-1.84214,-0.032072,-0.067881,0.997178,-0.997178
165,2025-09-21,13:41:27.76,4,1,"Franks, Logan",10136324,Left,STJ_HAW,"Forgione, Max",10147659,Left,STJ_HAW,Undefined,6,Bottom,1,0,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.21466,-2.961036,2.838825,2040.663174,171.467447,11:45,5.72514,-1.22767,5.63226,-16.86981,21.42226,-3.01807,1.55078,1.17165,78.50115,-6.167221,2.300836,0.445375,,,,,,,,,,,,2.37165,12.14032,0.98798,50,5.46231,-6.06459,-124.83659,-6.94606,3.7227,26.37801,-13.1177,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,33fd01f0-9712-11f0-bee7-7ff1e5e786b6,84.63079,,,7.71351,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,17:41:27.76,2025-09-21T13:41:27.7640704-04:00,2025-09-21T17:41:27.7640704Z,,v3,471426,471426,,"Primrose, Blake",827699,Right,STJ_HAW,bd06ef01-e9e1-4b5b-991f-bf6ca3163aaf,54.8656,-125.8605,13.189,5.72205,-6.43688,-6.55885,1.22619,-6.20909,1.86135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,162.455238,-12.161755,1994.864033,0.977557,11:30,0.241092,0.305174,-0.921273,34.77552,0.676357,-45.421437,0.209621,177.778304,-0.977048,2.172312,0.977048,-0.037905,-0.209621,12.108976,12.100142,0.037905,0.037905,-177.778304,-12.100142,0.209621,-2.172312,-12.108976,-0.209621,-0.037905,0.977048,-0.977048
166,2025-09-21,13:41:48.45,4,2,"Franks, Logan",10136324,Left,STJ_HAW,"Forgione, Max",10147659,Left,STJ_HAW,Undefined,6,Bottom,1,1,0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,75.31045,-0.173993,0.547364,2099.608293,238.241851,2:00,5.61746,-1.01236,5.38894,-42.21506,8.81252,11.21564,1.93645,0.43531,68.1445,-7.951738,2.543477,0.514131,,,,,,,,,,,,-5.44272,5.0328,0.95533,50,5.57272,-1.47412,-109.12637,-1.65511,-6.44647,22.3896,-26.21309,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,4040a7f0-9712-11f0-bee7-7ff1e5e786b6,73.31289,,,7.16595,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,17:41:48.45,2025-09-21T13:41:48.4535296-04:00,2025-09-21T17:41:48.4535296Z,,v3,471426,471426,,"Primrose, Blake",827699,Right,STJ_HAW,3c7102e5-33e1-437c-95dd-958b311fc6a5,55.10661,-110.16911,11.1948,5.62138,-0.43429,-13.10655,1.017,-1.17389,-3.22324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,218.607375,-79.089512,397.403744,0.189275,1:15,0.983646,-0.115122,-0.138517,74.168356,57.248937,19.731945,0.596532,139.089502,-0.606544,31.708591,0.606544,-0.525599,-0.596532,44.523198,36.621906,0.525599,0.525599,-139.089502,-36.621906,0.596532,-31.708591,-44.523198,-0.596532,-0.525599,0.606544,-0.606544
167,2025-09-21,13:42:04.48,4,3,"Franks, Logan",10136324,Left,STJ_HAW,"Forgione, Max",10147659,Left,STJ_HAW,Undefined,6,Bottom,1,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.95006,-1.482466,1.417824,2000.968527,282.180264,3:30,5.51459,-1.00156,5.60457,-50.48865,0.26146,6.72666,-0.0774,0.88279,68.82422,-10.676069,2.622189,0.512731,,,,,,,,,,,,-3.04977,0.89571,0.87552,50,5.3544,-2.92499,-108.75488,-4.36291,-3.60887,21.20555,-31.11414,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,49e07e20-9712-11f0-bee7-7ff1e5e786b6,73.51305,,,6.12584,,,,,,,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,17:42:04.48,2025-09-21T13:42:04.4833280-04:00,2025-09-21T17:42:04.4833280Z,,v3,471426,471426,,"Primrose, Blake",827699,Right,STJ_HAW,790dd343-2ad9-4abe-8ccd-b003dfb05a2b,54.89697,-109.70556,10.60278,5.51873,-2.96802,-15.55707,1.00303,-2.7632,-1.80444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,232.690518,-84.081305,206.334039,0.103117,1:45,0.9977,-0.056256,-0.037827,85.754316,49.883837,35.528507,0.531365,141.84252,-0.666122,31.559657,0.666122,-0.523386,-0.531365,38.579361,32.097741,0.523386,0.523386,-141.84252,-32.097741,0.531365,-31.559657,-38.579361,-0.531365,-0.523386,0.666122,-0.666122
168,2025-09-21,13:42:31.14,4,4,"Franks, Logan",10136324,Left,STJ_HAW,"Forgione, Max",10147659,Left,STJ_HAW,Undefined,6,Bottom,1,2,1,FourSeamFastBall,Four-Seam,InPlay,Undefined,Popup,Out,1,1,,86.16138,-2.074106,1.831976,2047.417413,171.459707,11:45,5.60789,-0.9368,5.79276,-13.79513,24.58155,-3.47898,2.52711,0.47799,77.58456,-4.776358,1.209312,0.445867,79.43724,69.071718,18.934997,,,,,99.13184,42.99163,38.037798,5.733738,2.37169,13.62564,0.78816,50,5.42923,-3.84821,-124.83033,-4.84632,3.68345,28.81668,-11.01241,STJ_HAW,STJ_HAW,JohnWSmithsonField,TeamExclusive,Team,20250921-JohnWSmithsonField-Private-1,59c6ed60-9712-11f0-bee7-7ff1e5e786b6,84.53748,137.56887,,8.57682,,,,1.51641,2.47753,-0.74986,d9ce5a0b-94ac-499e-8813-4bda6095a37e,2025-09-21,17:42:31.14,2025-09-21T13:42:31.1467008-04:00,2025-09-21T17:42:31.1467008Z,Popup,v3,471426,471426,,"Primrose, Blake",827699,Right,STJ_HAW,b173ba3e-723d-4030-8874-002b5fbb91b1,54.70351,-125.91143,14.40834,5.6033,-4.43317,-5.50621,0.93513,-3.9864,1.84172,,1.50451,39.55011,-17.50924,6.49805,-1.88096,0.42032,-0.06203,0.00505,-0.00017,2.45782,109.18883,-28.77075,5.05619,-1.96593,0.65635,-0.13673,0.01492,-0.00065,-0.74535,13.42102,-0.12177,-0.68682,0.45831,-0.16608,0.03421,-0.00368,0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,160.873818,-8.480701,2025.030121,0.989066,11:15,0.165455,0.329192,-0.929654,35.509607,2.628964,-43.152479,0.255023,176.354872,-0.964979,3.524447,0.964979,-0.061474,-0.255023,14.803603,14.774966,0.061474,0.061474,-176.354872,-14.774966,0.255023,-3.524447,-14.803603,-0.255023,-0.061474,0.964979,-0.964979
NULL,2024-04-01,NULL,NULL,NULL,"Martinez Pedro",101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Fastball,NULL,StrikeCalled,NULL,NULL,NULL,NULL,NULL,NULL,96.5,NULL,NULL,2450,NULL,NULL,5.9,1.8,6.2,NULL,18.5,5.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,97.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
